sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
239,0.737548828125,-0.698974609375,0.0322265625,-2.2061068702290076,-0.015267175572519083,-0.22900763358778625
240,0.734375,-0.701416015625,0.0302734375,-1.8625954198473282,-0.007633587786259542,-0.31297709923664124
241,0.732666015625,-0.698974609375,0.029296875,-2.236641221374046,-0.1450381679389313,-0.21374045801526717
242,0.73828125,-0.7001953125,0.030029296875,-2.2595419847328246,0.007633587786259542,-0.5190839694656488
243,0.735107421875,-0.704345703125,0.034423828125,-2.3587786259541983,-0.1297709923664122,-0.29770992366412213
244,0.738525390625,-0.702392578125,0.0302734375,-2.3893129770992365,-0.15267175572519084,-0.1450381679389313
245,0.737060546875,-0.70068359375,0.033935546875,-2.099236641221374,-0.11450381679389313,-0.5877862595419847
246,0.734619140625,-0.701416015625,0.03515625,-2.0839694656488548,0.19083969465648856,-0.31297709923664124
247,0.73486328125,-0.700927734375,0.0244140625,-2.0610687022900764,0.2900763358778626,-0.5190839694656488
248,0.737060546875,-0.6982421875,0.033203125,-2.0381679389312977,0.1984732824427481,-0.26717557251908397
249,0.736083984375,-0.698974609375,0.0361328125,-2.0763358778625953,-0.061068702290076333,-0.45038167938931295
250,0.732666015625,-0.699951171875,0.04052734375,-1.6870229007633588,0.20610687022900764,-0.2595419847328244
251,0.734375,-0.704833984375,0.03369140625,-2.282442748091603,-0.06870229007633588,-0.15267175572519084
252,0.734619140625,-0.7001953125,0.02783203125,-2.1755725190839694,0.03816793893129771,-0.16793893129770993
253,0.735107421875,-0.70068359375,0.032958984375,-2.0076335877862594,-0.1450381679389313,-0.3816793893129771
254,0.732666015625,-0.700439453125,0.03369140625,-2.3587786259541983,0.1450381679389313,-0.2595419847328244
255,0.73388671875,-0.703857421875,0.033935546875,-2.2595419847328246,-0.25190839694656486,-0.5343511450381679
256,0.736083984375,-0.7001953125,0.033935546875,-2.2748091603053435,0.061068702290076333,-0.48854961832061067
257,0.729736328125,-0.697998046875,0.033203125,-1.8473282442748091,-0.17557251908396945,-0.061068702290076333
258,0.735107421875,-0.702392578125,0.032470703125,-2.030534351145038,-0.183206106870229,-0.08396946564885496
259,0.739501953125,-0.697998046875,0.033935546875,-2.015267175572519,-0.11450381679389313,-0.3053435114503817
